tarih,hisse,getiri,getiri_lag1,getiri_lag2,getiri_lag3,getiri_lag5,sma5_fark,sma10_fark,sma20_fark,sma_kisa_uzun_fark,volatilite5,volatilite10,volatilite20,hacim_degisim,hacim_orani,rsi14,macd,macd_histogram,hedef,usdtry_degisim
2019-03-21,THYAO.IS,-0.0119550377222363,-0.0014044432536985,0.0259365688170365,0.0685143047860383,0.015588429011536,0.0125396304147143,0.0448427090879638,0.0211126796729057,0.0084668777405581,0.0328015384965427,0.0289610253704794,0.0257712099335885,0.4166436966553137,1.2438529842904615,52.53784773523334,-0.1220400144733933,0.1196989205264941,0,-0.0086027521386473
2019-03-22,THYAO.IS,-0.0341637078923139,-0.0119550377222363,-0.0014044432536985,0.0259365688170365,-0.0030698768984908,-0.0301601093724738,0.0061540600982226,-0.011725303433737,0.0190080920746708,0.0394921776056509,0.0281508883188442,0.025593548799544,-0.0962091088688013,1.119362275903577,46.23325427110378,-0.1256101131257043,0.0929030574993464,1,0.0067024617392175
2019-03-25,THYAO.IS,0.0309506507685433,-0.0341637078923139,-0.0119550377222363,-0.0014044432536985,0.0685143047860383,-0.0017125665000564,0.030039764171761,0.0189366495074132,0.020684639828706,0.0270424004827903,0.0289693981956621,0.026535725941905,0.1002834226475344,1.2200229179769082,51.69543396583413,-0.0942459247148814,0.0994137967281355,0,0.0388961890412311
2019-03-26,THYAO.IS,-0.0343102278716572,0.0309506507685433,-0.0341637078923139,-0.0119550377222363,0.0259365688170365,-0.0258148285533547,-0.0088768238914222,-0.0129319719911361,0.0132242379989091,0.0270618627858763,0.0318107392837202,0.0268981830306441,-0.2192369225099119,0.9523066134987698,45.95010243984546,-0.1060043017942646,0.0701243357190018,0,-0.0206365243154351
2019-03-27,THYAO.IS,-0.0569948384964387,-0.0343102278716572,0.0309506507685433,-0.0341637078923139,-0.0014044432536985,-0.0613026941185541,-0.0647482158752641,-0.0649541420763517,-0.0038899099154959,0.0332653016931422,0.0369907748353122,0.0290646582141935,-0.0356419823138056,0.9130640275137688,38.54880199088146,-0.1740133238417751,0.0016922509371931,0,-0.0349427456969967
2019-03-28,THYAO.IS,-0.0117738949339455,-0.0569948384964387,-0.0343102278716572,0.0309506507685433,-0.0119550377222363,-0.0519578063378237,-0.0727647409845807,-0.0705743099070787,-0.0196367879971055,0.0332781123168698,0.0367130655454616,0.0287981122335495,0.6742610368983584,1.4810511660606631,37.28876601816193,-0.2370028549293579,-0.0490378241203116,1,0.0054609560792384
2019-03-29,THYAO.IS,0.0254169242642543,-0.0117738949339455,-0.0569948384964387,-0.0343102278716572,-0.0341637078923139,-0.0181016512430796,-0.0486367403331212,-0.0431012488839737,-0.0254604742665505,0.0378543262202883,0.0377817651260552,0.0295591310418942,-0.339921478587773,0.9569707559877536,41.669169001589246,-0.2587158247900873,-0.0566006351848329,0,0.0328099883449037
2019-04-01,THYAO.IS,-0.0015491303288502,0.0254169242642543,-0.0117738949339455,-0.0569948384964387,0.0309506507685433,-0.0029393400221644,-0.0431296734789697,-0.0409939589672231,-0.0381668041600444,0.0314553890075662,0.0291880650219251,0.0295506194502686,0.2148307049441118,1.1231780500063775,41.47418601558736,-0.2743375872682225,-0.0577779181303744,1,0.0035913624498082
2019-04-02,THYAO.IS,0.0147400260593464,-0.0015491303288502,0.0254169242642543,-0.0117738949339455,-0.0343102278716572,0.0185328875901196,-0.0205916003981454,-0.0224581160864981,-0.0402451449295896,0.0319013647410153,0.0279744039284621,0.028949540892576,-0.3654321504332882,0.7412781553266254,44.148065183024485,-0.2686442526554593,-0.0416676668140889,1,-0.0136470161254699
2019-04-03,THYAO.IS,0.0137615647799713,0.0147400260593464,-0.0015491303288502,0.0254169242642543,-0.0569948384964387,0.0242546329555021,7.54545373822339e-05,-0.0056988284127866,-0.0292441551197651,0.0146977440453223,0.0287775659524732,0.0291803717129345,0.0678810062613097,0.7991704726266006,46.6355223982117,-0.2470950372487763,-0.0160947611259247,1,0.0181673455159634
